0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1,1,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63,0,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
0,0,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47,1,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8
1,0,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53,1,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3
0,0,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7,1,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6
1,0,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31,1,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44
1,1,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8,0,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55
1,0,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33,1,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,0,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35,1,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44
1,1,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63,0,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
0,1,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5,0,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47
0,0,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46,1,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46
1,0,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6,1,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31
0,1,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39,0,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53
0,1,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38,0,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32
0,1,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68,0,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55
0,1,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3,0,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22
0,0,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83,1,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44
1,1,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22,0,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29
1,1,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,0,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7
0,0,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5,1,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
0,0,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6,1,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53
1,0,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44,1,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22
1,1,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25,0,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
1,1,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5,0,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83
0,0,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55,1,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47
0,1,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5,0,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46
0,1,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53,0,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35
0,0,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44,1,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22
0,1,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32,0,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46
0,1,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29,0,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3
1,0,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38,1,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7
0,1,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6,0,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
1,0,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8,1,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31
1,0,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53,1,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63
1,0,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39,1,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55
1,0,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22,1,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35
0,1,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68,0,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,1,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39,0,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8
1,0,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44,1,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46
0,0,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5,1,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63
1,0,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55,1,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38
1,1,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33,0,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53
1,1,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6,0,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83
1,0,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6,1,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46
0,0,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22,1,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44
1,0,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32,1,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53
1,0,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3,1,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7
0,1,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,0,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29
0,0,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5,1,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
1,1,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7,0,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53
1,1,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55,0,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22
0,0,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46,1,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,1,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39,0,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38
1,1,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55,0,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35
0,0,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44,1,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6
1,0,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33,1,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8
1,0,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46,1,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5
0,1,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5,0,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
0,1,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83,0,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31
1,1,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32,0,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47
0,0,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,1,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3
0,1,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29,0,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
1,1,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44,0,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68
0,0,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6,1,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22
1,1,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38,0,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,0,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39,1,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5
0,0,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7,1,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55
0,1,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46,0,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68
1,1,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47,0,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5
0,0,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55,1,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33
0,1,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22,0,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35
0,0,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83,1,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22
1,1,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44,0,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3
0,0,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63,1,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
1,0,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31,1,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6
0,1,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53,0,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32
0,0,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,1,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53
1,1,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46,0,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55
0,0,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68,1,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35
1,1,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46,0,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47
0,0,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,1,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22
0,1,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29,0,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6
0,0,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38,1,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
1,1,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33,0,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22
1,0,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5,1,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63
1,0,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6,1,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
1,0,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44,1,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83
0,0,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53,1,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31
1,0,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7,1,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,0,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53,1,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8
0,1,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44,0,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47
0,1,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55,0,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33
0,1,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55,0,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8
1,1,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46,0,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3
1,0,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39,1,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6
0,0,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5,1,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53
0,0,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47,1,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
0,1,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5,0,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32
1,1,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22,0,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46
1,1,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6,0,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63
0,0,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31,1,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68
0,0,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29,1,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83
0,1,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,0,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44
1,1,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35,0,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,1,25.375,377.9375,7.1,3.8,0.44,0.38,19.25,306.875,5.8,4.4,0.36,0.32,0,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
1,1,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33,0,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6
1,1,21.125,320.0,5.7,4.1,0.36,0.5,27.25,346.625,7.1,4.0,0.35,0.63,0,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44
1,0,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22,1,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
1,0,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53,1,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55
0,0,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6,1,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39
1,1,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29,0,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53
1,0,24.6875,305.375,5.1,4.0,0.34,0.63,18.9375,325.0625,5.6,4.1,0.37,0.38,1,20.0,305.6875,5.2,4.5,0.39,0.54,24.0,348.875,6.9,3.9,0.43,0.8
1,0,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46,1,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5
0,0,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55,1,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3
0,1,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7,0,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44
0,1,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,0,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47
1,0,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22,1,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31
0,1,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47,0,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68
0,1,25.625,337.75,6.8,3.4,0.39,0.11,23.5,355.75,6.4,4.2,0.38,0.53,0,23.875,356.875,6.8,3.9,0.44,0.14,15.75,275.9375,5.2,3.7,0.25,0.39
1,0,22.1875,376.625,7.4,3.8,0.4,0.46,17.0,328.375,5.6,4.9,0.39,0.3,1,22.125,331.9375,6.0,4.5,0.43,0.53,20.75,318.0625,5.7,4.1,0.43,0.31
0,0,15.375,314.25,5.4,3.9,0.33,0.38,24.25,373.1875,6.9,4.2,0.4,0.29,1,21.375,324.9375,6.5,3.6,0.32,0.56,24.25,347.875,6.0,4.5,0.37,0.6
1,1,18.125,280.5,5.7,3.6,0.34,0.42,21.8125,339.0625,5.6,4.2,0.41,0.47,0,14.625,308.875,5.2,4.5,0.34,0.52,25.625,328.125,6.6,3.4,0.41,0.5
0,1,16.4375,284.5625,5.3,3.7,0.38,0.47,25.25,367.0625,7.3,3.9,0.45,0.5,0,20.875,314.0,6.0,4.1,0.35,0.5,22.25,328.0,5.9,3.6,0.36,0.63
1,1,28.625,394.1875,7.1,4.2,0.41,0.62,18.5,366.0,6.4,4.7,0.39,0.44,0,17.5625,307.6875,5.6,3.9,0.32,0.29,24.5625,335.6875,6.5,4.1,0.37,0.25
0,1,25.9375,375.4375,7.1,4.7,0.39,0.3,21.1875,365.125,6.6,4.3,0.4,0.53,0,18.875,302.625,5.4,4.1,0.42,0.13,22.4375,355.125,6.1,4.3,0.38,0.55
0,0,16.5,287.4375,5.5,4.2,0.35,0.39,20.0,319.125,5.9,4.0,0.39,0.55,1,28.5625,365.75,6.2,4.5,0.42,0.65,18.4375,306.5,5.7,3.8,0.32,0.22
0,0,20.9375,363.375,6.8,3.7,0.43,0.5,23.875,378.0625,7.3,4.3,0.48,0.22,1,22.0625,364.8125,7.2,4.3,0.45,0.31,19.6875,318.375,5.8,4.1,0.38,0.68
0,1,18.625,305.25,5.7,4.0,0.36,0.54,23.875,352.25,6.4,4.0,0.37,0.46,0,22.6875,323.6875,5.7,4.3,0.42,0.46,20.4375,317.125,6.1,4.0,0.38,0.35
1,0,22.875,330.375,6.1,4.0,0.37,0.56,20.75,323.1875,5.6,4.0,0.38,0.47,1,20.6875,349.1875,6.0,4.1,0.39,0.44,23.9375,351.5625,6.6,3.8,0.43,0.83
0,0,28.0,391.1875,7.5,4.7,0.38,0.8,20.375,336.5,6.0,4.4,0.41,0.33,1,29.875,361.5,7.0,4.3,0.41,0.42,20.5625,339.5,5.8,4.7,0.38,0.6
1,1,18.4375,314.125,5.6,3.4,0.35,0.44,22.5625,310.8125,5.9,3.5,0.36,0.44,0,26.0625,365.9375,6.5,4.3,0.37,0.77,16.75,286.125,4.8,4.3,0.34,0.46
0,0,18.0625,324.0625,5.4,4.1,0.39,0.35,23.875,290.0,6.1,3.3,0.32,0.33,1,18.8125,324.0625,6.2,4.2,0.4,0.33,23.3125,350.0625,6.9,4.0,0.41,0.7
